DateHeure(UTC);DateHeure;TTW;Latitude;Longitude;HDG;TWA;MODE;BestUpVMG;BestDwnVMG;Speed(kt);TWD;TWS(kt);DTG(nm);DTF(nm);Voile;EffetBoost;DureeChangementVoile;RatioChangementVoile;DureeChangementAmure;RatioChangementAmure;CoeffDuree;PerteEnergie;GainEnergie;EnergieFinIteration
2025-01-27 23:23;2025-01-28 00:23;T+222:00;36,1650351169213;-44,6142381005407;22;-133;HDG;44;145;19,88;249;21,01;3013,82;1995,92;Code 0;;;;;;;;8,96;75,01
2025-01-28 01:23;2025-01-28 02:23;T+224:00;36,8027139934774;-44,2935418319498;35;-134;HDG;47;145;20,28;260;22,71;3047,03;1962,94;Code 0;;;;;;;;8,60;83,61
2025-01-28 03:23;2025-01-28 04:23;T+226:00;37,3666221995763;-43,7981188663629;44;-134;HDG;44;145;19,72;270;21,60;3074,27;1925,43;Code 0;;;;;;;;8,82;92,42
2025-01-28 05:23;2025-01-28 06:23;T+228:00;37,8340515265271;-43,227804842314;57;-92;HDG;45;145;18,68;324;19,24;3095,51;1888,05;Jib;;343;0,5;;;0,61;39,75;9,51;62,18
2025-01-28 07:23;2025-01-28 08:23;T+230:00;38,1589146695503;-42,5922156464809;73;-97;HDG;50;145;20,46;335;23,06;3108,25;1852,36;Code 0;;596;0,5;;;1,07;39,68;8,54;31,04
2025-01-28 09:23;2025-01-28 10:23;T+232:00;38,3495051406138;-41,7962986580193;53;-86;HDG;44;145;18,32;326;21,18;3112,19;1814,04;Code 0;;;;;;;;8,92;39,96
2025-01-28 11:23;2025-01-28 12:23;T+234:00;38,7181828937888;-41,1701079233194;62;-100;HDG;45;145;20,16;322;19,89;3128,69;1777,73;Code 0;;;;;;;;9,29;49,25
2025-01-28 13:23;2025-01-28 14:23;T+236:00;39,0320703739835;-40,4105513465786;54;-97;HDG;44;145;19,75;316;20,14;3141,46;1737,62;Code 0;;;;;;;;9,20;58,45
2025-01-28 15:23;2025-01-28 16:23;T+238:00;39,4357400246559;-39,6922444527389;47;-107;HDG;44;145;20,88;300;20,92;3160,49;1696,91;Code 0;;;;;;;;8,98;67,43
2025-01-28 17:23;2025-01-28 18:23;T+240:00;39,9131773632565;-39,0262214864323;44;-113;HDG;44;145;21,13;290;21,46;3184,81;1656,66;Code 0;;;;;;;;8,85;76,28
2025-01-28 19:23;2025-01-28 20:23;T+242:00;40,4282334649073;-38,3745005534032;65;-130;HDG;50;150;22,93;295;25,85;3211,97;1616,39;Code 0;;;;;;;;8,22;84,50
2025-01-28 21:23;2025-01-28 22:23;T+244:00;40,7491362649814;-37,466247584763;49;-112;HDG;50;150;22,05;297;25,49;3226,97;1570,82;Code 0;;;;;;;;8,25;92,74
2025-01-28 23:23;2025-01-29 00:23;T+246:00;41,2224334157836;-36,743969156988;66;-114;HDG;50;150;22,14;312;25,63;3252,54;1529,40;Code 0;;;;;;;;8,23;100,00
2025-01-29 01:23;2025-01-29 02:23;T+248:00;41,5207590233373;-35,8490178606304;67;-109;HDG;50;150;21,91;317;25,15;3267,75;1485,37;Code 0;;;;;;;;8,28;100,00
2025-01-29 03:23;2025-01-29 04:23;T+250:00;41,8065251417853;-34,9456603570579;67;-113;HDG;50;150;22,06;314;25,39;3282,98;1441,47;Jib;;295;0,5;;;0,50;43,38;8,26;64,87
2025-01-29 05:23;2025-01-29 06:23;T+252:00;42,0844834542076;-34,0631428853399;68;-106;HDG;50;150;21,49;322;26,34;3298,54;1398,77;Code 0;;606;0,5;;;1,03;43,55;8,18;29,50
2025-01-29 07:23;2025-01-29 08:23;T+254:00;42,3447130651922;-33,1913347473746;69;-114;HDG;50;145;21,83;315;24,24;3313,77;1357,06;Code 0;;;;;;;;8,38;37,88
2025-01-29 09:23;2025-01-29 10:23;T+256:00;42,6036605396013;-32,2742801540126;65;-109;HDG;50;145;21,64;315;24,25;3329,66;1313,67;Code 0;;;;;;;;8,38;46,26
2025-01-29 11:23;2025-01-29 12:23;T+258:00;42,9033846267787;-31,3969337386541;66;-103;HDG;44;145;20,56;322;20,60;3348,68;1271,24;Code 0;;;;;;;;9,07;55,32
2025-01-29 13:23;2025-01-29 14:23;T+260:00;43,1712876005907;-30,5718635007627;67;-106;HDG;45;145;18,18;321;16,42;3366,33;1231,82;Code 0;;;;;;;;10,96;66,28
2025-01-29 15:23;2025-01-29 16:23;T+262:00;43,3980641412334;-29,8364552615776;63;-110;HDG;45;145;17,11;313;15,31;3381,84;1197,07;Code 0;;;;;;;;11,75;78,04
2025-01-29 17:23;2025-01-29 18:23;T+264:00;43,6500423350839;-29,15326094268;52;-110;HDG;45;145;16,87;302;15,12;3399,12;1164,15;Code 0;;;;;;;;11,91;89,94
2025-01-29 19:23;2025-01-29 20:23;T+266:00;43,999999511002;-28,5315955484009;53;-119;HDG;45;143;15,73;293;14,09;3422,37;1132,23;Code 0;;;;;;;;12,78;100,00
2025-01-29 21:23;2025-01-29 22:23;T+268:00;44,289535136165;-27,995540982848;50;-122;HDG;45;140;14,75;287;13,25;3441,92;1105,19;Spi leger;;214;0,5;;;0,50;31,22;13,58;82,36
2025-01-29 23:23;2025-01-30 00:23;T+270:00;44,5768826104272;-27,5154875605271;39;-139;HDG;45;140;13,37;260;13,25;3461,27;1080,77;Spi leger;;;;;;;;13,58;95,94
2025-01-30 01:23;2025-01-30 02:23;T+272:00;44,8988659261229;-27,1481411186887;92;144;HDG;45;145;13,97;236;14,46;3482,26;1060,75;Spi leger;;;;184;0,5;0,56;16,00;12,46;92,39
2025-01-30 03:23;2025-01-30 04:23;T+274:00;44,8813020426291;-26,4525031319909;84;134;HDG;45;145;15,34;217;14,58;3484,98;1032,38;Spi leger;;;;;;;;12,35;100,00
2025-01-30 05:23;2025-01-30 06:23;T+276:00;44,9399438154312;-25,6584268477397;84;130;HDG;45;145;19,48;214;18,84;3493,24;998,84;Code 0;;245;0,5;;;0,50;35,17;9,67;74,51
2025-01-30 07:23;2025-01-30 08:23;T+278:00;45,0090866740349;-24,7197594999701;85;127;HDG;44;145;20,63;211;20,79;3503,66;959,21;Code 0;;;;;;;;9,02;83,52
2025-01-30 09:23;2025-01-30 10:23;T+280:00;45,0689374125884;-23,7402695848962;81;121;HDG;45;145;20,94;202;22,13;3514,55;918,04;Code 0;;;;;;;;8,71;92,23
2025-01-30 11:23;2025-01-30 12:23;T+282:00;45,1781460432181;-22,7565833319102;77;118;HDG;47;145;21,36;194;22,73;3529,14;876,04;Code 0;;;;;;;;8,59;100,00
2025-01-30 13:23;2025-01-30 14:23;T+284:00;45,3402824011043;-21,7541357110148;70;120;HDG;50;148;21,92;190;24,76;3547,73;832,67;Code 0;;;;;;;;8,32;100,00
2025-01-30 15:23;2025-01-30 16:23;T+286:00;45,5933189948625;-20,7596567218287;79;112;HDG;50;150;21,77;190;27,87;3572,23;788,73;Jib;;298;0,5;;;0,50;45,45;8,09;62,64
2025-01-30 17:23;2025-01-30 18:23;T+288:00;45,7284737882706;-19,7592262336429;80;111;HDG;48;150;21,91;191;29,52;3590,63;746,07;Jib;;;;;;;;8,02;70,65
2025-01-30 19:23;2025-01-30 20:23;T+290:00;45,8545848529313;-18,7270025763453;81;111;HDG;48;150;21,94;191;29,81;3609,58;702,29;Jib;;;;;;;;8,01;78,66
2025-01-30 21:23;2025-01-30 22:23;T+292:00;45,9675532871647;-17,6946744990498;78;108;HDG;50;150;21,75;186;31,09;3628,51;658,73;Jib;;;;;;;;8,00;86,66
2025-01-30 23:23;2025-01-31 00:23;T+294:00;46,1178579379843;-16,6705387753152;79;111;HDG;50;150;21,80;189;31,33;3650,19;615,31;Jib;;;;;;;;8,00;94,66
2025-01-31 01:23;2025-01-31 02:23;T+296:00;46,2558465583704;-15,6391848150506;76;111;HDG;50;150;21,83;187;31,00;3671,94;571,85;Jib;;;;;;;;8,00;100,00
2025-01-31 03:23;2025-01-31 04:23;T+298:00;46,4313997784059;-14,6145265702372;77;107;HDG;50;150;21,78;183;30,66;3696,38;528,63;Jib;;;;;;;;8,00;100,00
2025-01-31 05:23;2025-01-31 06:23;T+300:00;46,5938118765991;-13,587230488582;78;106;HDG;50;150;21,70;184;30,97;3720,75;485,67;Jib;;;;;;;;8,00;100,00
2025-01-31 07:23;2025-01-31 08:23;T+302:00;46,7433208495776;-12,5566899976632;72;113;HDG;50;150;21,85;185;31,02;3745,07;442,92;Jib;;;;;;;;8,00;100,00
2025-01-31 09:23;2025-01-31 10:23;T+304:00;46,9673124480307;-11,5449035154508;71;108;HDG;50;150;21,76;179;31,03;3773,77;401,29;Jib;;;;;;;;8,00;100,00
2025-01-31 11:23;2025-01-31 12:23;T+306:00;47,2017340122012;-10,5415800888003;74;109;HDG;50;155;21,42;182;32,74;3803,40;360,88;Jib;;;;;;;;8,00;100,00
2025-01-31 13:23;2025-01-31 14:23;T+308:00;47,3983438390706;-9,52636170528262;73;104;HDG;50;155;20,94;177;33,42;3831,67;320,87;Jib;;;;;;;;8,00;100,00
2025-01-31 15:23;2025-01-31 16:23;T+310:00;47,598925008782;-8,55163411496525;85;106;HDG;50;153;21,48;191;32,07;3859,91;283,75;Code 0;;299;0,5;;;0,50;45,79;8,00;62,21
2025-01-31 17:23;2025-01-31 18:23;T+312:00;47,6605926368055;-7,4917786801749;109;143;HDG;48;145;18,70;252;22,77;3882,81;242,84;Jib;;640;0,5;;;1,07;48,00;8,59;22,79
2025-01-31 19:23;2025-01-31 20:23;T+314:00;47,4697904849686;-6,67292653327553;105;107;HDG;47;150;21,91;212;30,05;3888,42;207,93;Code 0;;976;0,5;;;1,66;43,16;8,00;8,00
2025-01-31 21:23;2025-01-31 22:23;T+316:00;47,2960450704692;-5,71925416349102;105;135;HDG;50;150;21,93;240;25,25;3898,21;167,87;Code 0;;;;;;;;8,27;16,27
2025-01-31 23:23;2025-02-01 00:23;T+318:00;47,1106761661466;-4,70538360058956;102;124;HDG;50;145;21,37;225;23,12;3909,40;125,14;Code 0;;;;;;;;8,53;24,80
2025-02-01 01:23;2025-02-01 02:23;T+320:00;46,9625211402008;-3,68808582685641;105;119;HDG;50;148;21,93;224;24,69;3923,39;82,86;Code 0;;;;;;;;0,69;25,49
2025-02-01 01:33;2025-02-01 02:33;T+320:10;46,9467189861576;-3,60187582233257;101;125;HDG;50;145;21,84;225;24,29;3924,45;79,22;Code 0;;;;;;;;0,70;26,19
2025-02-01 01:43;2025-02-01 02:43;T+320:20;46,9351094700772;-3,51465684395953;106;121;HDG;50;145;21,94;227;23,92;3925,74;75,63;Code 0;;;;;;;;0,70;26,89
2025-02-01 01:53;2025-02-01 02:53;T+320:30;46,9182803651761;-3,42889565493664;110;118;HDG;50;145;21,68;227;23,36;3926,75;71,98;Code 0;;;;;;;;0,71;27,60
2025-02-01 02:03;2025-02-01 03:03;T+320:40;46,8976537658266;-3,34607878963458;110;118;HDG;48;145;21,40;227;22,80;3927,51;68,38;Code 0;;;;;;;;0,72;28,31
2025-02-01 02:13;2025-02-01 03:13;T+320:50;46,8772888051982;-3,26434187264798;110;118;HDG;45;145;21,17;228;22,29;3928,26;64,81;Code 0;;;;;;;;0,72;29,04
2025-02-01 02:23;2025-02-01 03:23;T+321:00;46,8571418779885;-3,18350908486506;114;115;HDG;44;145;21,21;229;22,02;3929,01;61,29;Code 0;;;;;;;;0,73;29,76
2025-02-01 02:33;2025-02-01 03:33;T+321:10;46,8331544137526;-3,10484482299169;106;125;HDG;44;145;20,70;230;21,83;3929,52;57,77;Code 0;;;;;;;;0,73;30,49
2025-02-01 02:43;2025-02-01 03:43;T+321:20;46,8172730616522;-3,02405638351262;115;118;HDG;44;145;21,02;232;21,71;3930,50;54,33;Code 0;;;;;;;;0,73;31,23
2025-02-01 02:53;2025-02-01 03:53;T+321:30;46,7925729359412;-2,94676951886775;110;123;HDG;44;145;20,79;233;21,69;3930,95;50,85;Code 0;;;;;;;;0,73;31,96
2025-02-01 03:03;2025-02-01 04:03;T+321:40;46,772792623582;-2,86752967674529;114;119;HDG;44;145;20,97;232;21,76;3931,71;47,39;Code 0;;;;;;;;0,73;32,69
2025-02-01 03:13;2025-02-01 04:13;T+321:50;46,7490685767308;-2,78984950725857;110;122;HDG;44;145;20,83;231;21,82;3932,24;43,90;Code 0;;;;;;;;0,73;33,42
2025-02-01 03:23;2025-02-01 04:23;T+322:00;46,7292452027223;-2,71050136966011;110;122;HDG;44;145;20,84;231;21,95;3933,00;40,44;Code 0;;;;;;;;0,73;34,15
2025-02-01 03:33;2025-02-01 04:33;T+322:10;46,7094194691989;-2,63117287843096;106;126;HDG;45;145;20,78;232;22,21;3933,78;36,97;Code 0;;;;;;;;0,72;34,87
2025-02-01 03:43;2025-02-01 04:43;T+322:20;46,6934814970078;-2,55028233558639;111;122;HDG;46;145;21,12;233;22,48;3934,78;33,52;Code 0;;;;;;;;0,72;35,59
2025-02-01 03:53;2025-02-01 04:53;T+322:30;46,672430594002;-2,47046639386225;111;123;HDG;47;145;21,13;234;22,64;3935,52;30,01;Code 0;;;;;;;;0,72;36,31
2025-02-01 04:03;2025-02-01 05:03;T+322:40;46,651364968287;-2,39062574098808;107;129;HDG;47;145;20,87;235;22,60;3936,25;26,49;Code 0;;;;;;;;0,72;37,03
2025-02-01 04:13;2025-02-01 05:13;T+322:50;46,6343817906561;-2,30986201337258;112;125;HDG;46;145;20,99;236;22,47;3937,22;23,03;Code 0;;;;;;;;0,72;37,75
2025-02-01 04:23;2025-02-01 05:23;T+323:00;46,6125089016631;-2,23114863953472;112;126;HDG;44;145;20,66;237;22,04;3937,91;19,53;Code 0;;;;;;;;0,73;38,48
2025-02-01 04:33;2025-02-01 05:33;T+323:10;46,5909799580013;-2,15370222069518;112;127;HDG;44;145;20,62;238;21,24;3938,58;16,09;Code 0;;;;;;;;0,74;39,22
2025-02-01 04:43;2025-02-01 05:43;T+323:20;46,5694922603542;-2,07643455506036;112;128;HDG;44;145;20,60;240;20,68;3939,26;12,66;Code 0;;;;;;;;0,75;39,97
2025-02-01 04:53;2025-02-01 05:53;T+323:30;46,548033333516;-1,99930066279421;111;130;HDG;44;145;20,55;241;20,35;3939,95;9,23;Code 0;;;;;;;;0,76;40,73
2025-02-01 05:03;2025-02-01 06:03;T+323:40;46,5275524605153;-1,92185013101671;116;126;HDG;45;145;20,01;241;19,11;3940,69;5,81;Code 0;;;;;;;;0,80;41,53
2025-02-01 05:13;2025-02-01 06:13;T+323:50;46,5031657145404;-1,84927693645196;118;125;HDG;45;145;19,33;242;18,00;3941,14;2,51;Code 0;;;;;;;;0,14;41,67
2025-02-01 05:14;2025-02-01 06:14;T+323:52;46,4990503201938;-1,83804659837357;;;;;;;;;3941,19;2,00;;;;;;;;;0,14;41,67
